customer_id,customer_name,email,age,gender,city,state,signup_date,income,purchase_count,total_spent,satisfaction_score,email_valido,signup_date_year,signup_date_month,signup_date_quarter,signup_date_weekday,customer_segment
CUST005058,Noah Andrade,noah.andrade@email.com,41.0,masculino,Vila Velha,ES,2022-09-19,3902.0,9,1669.0,4.0,True,2022,9,3,Monday,Medium Value
CUST002967,Stephany Fernandes,stephany.fernandes@provedor.com.br,33.0,feminino,Ribeirão Preto,SP,2022-09-20,4047.0,7,1817.0,4.5,True,2022,9,3,Tuesday,Medium Value
CUST001997,Brayan Da Mata,brayan.da.mata@mail.com,38.0,masculino,Juazeiro do Norte,CE,2022-09-20,2665.0,5,1064.0,4.0,True,2022,9,3,Tuesday,Low Value
CUST003386,Dr. Thomas Santos,dr..thomas.santos@correio.net,46.0,masculino,Caruaru,PE,2022-09-20,5148.0,8,3262.0,3.8,True,2022,9,3,Tuesday,High Value
CUST003749,Maria Isis Casa Grande,maria.isis.casa.grande@email.com,41.0,feminino,unknown,SP,2022-09-21,2846.0,7,1925.0,4.0,True,2022,9,3,Wednesday,Medium Value
CUST001739,Srta. Eloá Rocha,srta..eloa.rocha@provedor.com.br,50.0,feminino,Curitiba,PR,2022-09-21,4511.0,8,1619.0,3.1,True,2022,9,3,Wednesday,Medium Value
CUST002483,Gustavo Moreira,gustavo.moreira@email.com,46.0,masculino,Petrópolis,RJ,2022-09-22,3475.0,9,1678.0,4.7,True,2022,9,3,Thursday,Medium Value
CUST000216,Dr. Davi Luiz Martins,dr..davi.luiz.martins@provedor.com.br,63.0,masculino,Parintins,AM,2022-09-22,3925.0,8,2525.0,4.4,True,2022,9,3,Thursday,High Value
CUST002653,Samuel Ribeiro,samuel.ribeiro@email.com,85.0,masculino,Vitória da Conquista,BA,2022-09-22,2822.0,7,1393.0,4.7,True,2022,9,3,Thursday,Medium Value
CUST000717,Thiago Machado,thiago.machado@email.com,29.0,masculino,unknown,SC,2022-09-22,2274.0,6,1306.0,4.0,True,2022,9,3,Thursday,Medium Value
CUST004608,Sr. Arthur Silva,sr..arthur.silva@webmail.com,43.0,masculino,Salvador,BA,2022-09-22,2407.0,8,2062.0,2.6,True,2022,9,3,Thursday,High Value
CUST002909,Enrico Pinto,enrico.pinto@email.com,29.0,masculino,Juiz de Fora,MG,2022-09-23,2567.0,5,1142.0,2.5,True,2022,9,3,Friday,Low Value
CUST003133,Alexia Marques,alexia.marques@webmail.com,38.0,outro,Manaus,AM,2022-09-23,6282.0,14,4253.0,4.1,True,2022,9,3,Friday,High Value
CUST003052,Ana Luiza Mendes,ana.luiza.mendes@mail.com,40.0,feminino,Petrópolis,RJ,2022-09-23,2466.0,11,3131.0,3.7,True,2022,9,3,Friday,High Value
CUST004858,Luiz Felipe Ramos,luiz.felipe.ramos@webmail.com,31.0,outro,Maringá,PR,2022-09-24,2321.0,8,1503.0,3.5,True,2022,9,3,Saturday,Medium Value
CUST003345,Davi Luiz Da Mota,davi.luiz.da.mota@mail.com,28.0,masculino,Florianópolis,SC,2022-09-24,2962.0,9,1804.0,5.0,True,2022,9,3,Saturday,Medium Value
CUST004360,Ana Sophia Ramos,ana.sophia.ramos@email.com,22.0,feminino,Santos,SP,2022-09-25,2443.0,6,1533.0,3.4,True,2022,9,3,Sunday,Medium Value
CUST002319,Larissa Da Cunha,larissa.da.cunha@correio.net,75.0,feminino,Salvador,BA,2022-09-25,3337.0,7,1143.0,4.5,True,2022,9,3,Sunday,Low Value
CUST001956,Luan Freitas,luan.freitas@provedor.com.br,37.0,masculino,Parintins,AM,2022-09-25,3067.0,5,1588.0,4.8,True,2022,9,3,Sunday,Medium Value
CUST002358,Cauê Pires,caue.pires@webmail.com,18.0,masculino,Campinas,SP,2022-09-26,2020.0,3,717.0,4.0,True,2022,9,3,Monday,Low Value
CUST001142,Sra. Eloah Freitas,sra..eloah.freitas@correio.net,23.0,feminino,Santos,SP,2022-09-26,5282.0,5,1507.0,4.2,True,2022,9,3,Monday,Medium Value
CUST003772,Dr. Lucas Gabriel Carvalho,dr..lucas.gabriel.carvalho@correio.net,27.0,masculino,Duque de Caxias,RJ,2022-09-27,3359.0,7,1408.0,4.8,True,2022,9,3,Tuesday,Medium Value
CUST000835,Mateus Da Conceição,mateus.da.conceicao@provedor.com.br,45.0,masculino,Belo Horizonte,MG,2022-09-27,151106.0,8,1606.0,3.2,True,2022,9,3,Tuesday,Medium Value
CUST001229,Hellena Alves,hellena.alves@provedor.com.br,25.0,feminino,Belo Horizonte,MG,2022-09-27,4080.0,9,3088.0,3.4,True,2022,9,3,Tuesday,High Value
CUST000020,Sr. João Vitor Barros,sr..joao.vitor.barros@provedor.com.br,69.0,masculino,Ribeirão Preto,SP,2022-09-28,8327.0,9,2702.0,5.0,True,2022,9,3,Wednesday,High Value
CUST001886,Isadora Sousa,isadora.sousa@correio.net,45.0,feminino,Contagem,MG,2022-09-28,2277.0,3,525.0,3.8,True,2022,9,3,Wednesday,Low Value
CUST003039,Aurora Cassiano,aurora.cassiano@webmail.com,37.0,feminino,Juiz de Fora,MG,2022-09-29,5224.0,5,1674.0,3.3,True,2022,9,3,Thursday,Medium Value
CUST004010,Ana Luiza Gomes,ana.luiza.gomes@mail.com,50.0,outro,Niterói,RJ,2022-09-29,1650.0,5,1260.0,3.7,True,2022,9,3,Thursday,Low Value
CUST002836,Jade Cavalcanti,jade.cavalcanti@correio.net,18.0,feminino,Caxias do Sul,RS,2022-09-29,3816.0,7,1981.0,2.9,True,2022,9,3,Thursday,Medium Value
CUST003713,Vitor Gabriel Ribeiro,vitor.gabriel.ribeiro@webmail.com,45.0,masculino,Porto Alegre,RS,2022-09-30,3350.0,7,1422.0,4.0,True,2022,9,3,Friday,Medium Value
CUST001891,Ana Cecília Souza,ana.cecilia.souza@correio.net,18.0,feminino,Uberlândia,MG,2022-09-30,5422.0,14,4831.0,4.3,True,2022,9,3,Friday,High Value
CUST002145,Bruna Rodrigues,bruna.rodrigues@mail.com,29.0,feminino,Salvador,BA,2022-09-30,1572.0,5,1119.0,3.5,True,2022,9,3,Friday,Low Value
CUST002372,Joaquim Sampaio,joaquim.sampaio@provedor.com.br,24.0,masculino,Pelotas,RS,2022-10-01,368922.0,6,1573.0,4.2,True,2022,10,4,Saturday,Medium Value
CUST004139,Laura Azevedo,laura.azevedo@correio.net,38.0,feminino,Maringá,PR,2022-10-03,3204.0,10,2549.0,4.8,True,2022,10,4,Monday,High Value
CUST002345,Sra. Maria Júlia Oliveira,sra..maria.julia.oliveira@webmail.com,28.0,feminino,Caxias do Sul,RS,2022-10-03,1738.0,4,687.0,4.1,True,2022,10,4,Monday,Low Value
CUST004274,Thiago Câmara,thiago.camara@email.com,39.0,masculino,Manaus,AM,2022-10-03,2766.0,4,978.0,4.5,True,2022,10,4,Monday,Low Value
CUST003448,Theo Vieira,theo.vieira@webmail.com,23.0,masculino,Caruaru,PE,2022-10-04,4834.0,7,2475.0,3.6,True,2022,10,4,Tuesday,High Value
CUST003605,João Vitor Da Rosa,joao.vitor.da.rosa@webmail.com,26.0,masculino,Recife,PE,2022-10-04,2441.0,4,693.0,5.0,True,2022,10,4,Tuesday,Low Value
CUST001083,Eduarda Macedo,eduarda.macedo@provedor.com.br,18.0,feminino,Campinas,SP,2022-10-05,1779.0,8,2125.0,3.8,True,2022,10,4,Wednesday,High Value
CUST002598,Lara Pacheco,lara.pacheco@email.com,40.0,feminino,Caxias do Sul,RS,2022-10-05,3826.0,5,1586.0,4.8,True,2022,10,4,Wednesday,Medium Value
CUST005017,Dr. Thomas Santos,dr..thomas.santos@provedor.com.br,46.0,masculino,Caruaru,PE,2022-10-06,5289.0,8,3340.0,3.9,True,2022,10,4,Thursday,High Value
CUST004829,Yasmin Silva,yasmin.silva@email.com,28.0,feminino,Belo Horizonte,MG,2022-10-06,3718.0,6,1292.0,2.9,True,2022,10,4,Thursday,Low Value
CUST003234,Ravi Fernandes,ravi.fernandes@mail.com,28.0,masculino,unknown,PE,2022-10-06,2149.0,3,133514.0,3.3,True,2022,10,4,Thursday,High Value
CUST003194,Ana Luiza Cavalcante,ana.luiza.cavalcante@email.com,53.0,outro,Salvador,BA,2022-10-06,4529.0,6,2292.0,3.7,True,2022,10,4,Thursday,High Value
CUST004843,Dr. Lucas Viana,dr..lucas.viana@email.com,46.0,masculino,Porto Alegre,RS,2022-10-06,4362.0,6,2035.0,5.0,True,2022,10,4,Thursday,High Value
CUST004588,Marcos Vinicius Vasconcelos,marcos.vinicius.vasconcelos@email.com,27.0,masculino,unknown,PA,2022-10-06,1631.0,9,1528.0,5.0,True,2022,10,4,Thursday,Medium Value
CUST001897,Enzo Vieira,enzo.vieira@mail.com,49.0,masculino,Anápolis,GO,2022-10-06,3400.0,10,3145.0,3.9,True,2022,10,4,Thursday,High Value
CUST002903,Gael Melo,gael.melo@correio.net,24.0,masculino,Salvador,BA,2022-10-07,2058.0,6,1164.0,4.0,True,2022,10,4,Friday,Low Value
CUST002261,Sara Siqueira,sara.siqueira@correio.net,51.0,feminino,Campinas,SP,2022-10-07,6501.0,8,2605.0,4.0,True,2022,10,4,Friday,High Value
CUST002466,Bernardo Novais,bernardo.novais@webmail.com,38.0,masculino,Vitória da Conquista,BA,2022-10-07,4203.0,11,4352.0,4.2,True,2022,10,4,Friday,High Value
CUST001303,Henry Gabriel Da Mata,henry.gabriel.da.mata@provedor.com.br,44.0,masculino,Brasília,DF,2022-10-07,6065.0,9,2880.0,2.6,True,2022,10,4,Friday,High Value
CUST000419,Dra. Ágatha Leão,dra..agatha.leao@webmail.com,36.0,feminino,Vila Velha,ES,2022-10-07,2205.0,10,2000.0,4.7,True,2022,10,4,Friday,Medium Value
CUST000055,Agatha Peixoto,agatha.peixoto@correio.net,36.0,feminino,São Paulo,SP,2022-10-08,240025.0,3,755.0,3.9,True,2022,10,4,Saturday,Low Value
CUST004220,Emilly Oliveira,emilly.oliveira@webmail.com,26.0,feminino,Vitória da Conquista,BA,2022-10-08,2418.0,7,2181.0,3.1,True,2022,10,4,Saturday,High Value
CUST004730,Camila Mendonça,camila.mendonca@mail.com,29.0,feminino,Vitória,ES,2022-10-09,3595.0,3,893.0,4.4,True,2022,10,4,Sunday,Low Value
CUST004894,Sra. Evelyn Pastor,sra..evelyn.pastor@mail.com,37.0,outro,Rio de Janeiro,RJ,2022-10-09,3054.0,4,640.0,4.5,True,2022,10,4,Sunday,Low Value
CUST002927,Cauê Viana,caue.viana@mail.com,22.0,masculino,Manaus,AM,2022-10-09,4942.0,7,2259.0,4.3,True,2022,10,4,Sunday,High Value
CUST003561,Davi Nascimento,davi.nascimento@email.com,51.0,masculino,Rio de Janeiro,RJ,2022-10-10,4449.0,5,1184.0,3.9,True,2022,10,4,Monday,Low Value
CUST000794,Luísa Da Rosa,luisa.da.rosa@correio.net,33.0,feminino,Sorocaba,SP,2022-10-10,5715.0,9,2546.0,4.6,True,2022,10,4,Monday,High Value
CUST001618,Sr. José Brito,sr..jose.brito@mail.com,76.0,masculino,Duque de Caxias,RJ,2022-10-10,3049.0,8,1631.0,3.6,True,2022,10,4,Monday,Medium Value
CUST000997,Apollo Mendes,apollo.mendes@mail.com,33.0,masculino,Porto Alegre,RS,2022-10-11,4679.0,6,925.0,4.0,True,2022,10,4,Tuesday,Low Value
CUST003788,Sr. Marcos Vinicius Siqueira,sr..marcos.vinicius.siqueira@mail.com,25.0,masculino,Ananindeua,PA,2022-10-11,7521.0,12,4649.0,5.0,True,2022,10,4,Tuesday,High Value
CUST003429,Maitê Freitas,maite.freitas@provedor.com.br,39.0,feminino,Blumenau,SC,2022-10-11,5564.0,3,872.0,4.8,True,2022,10,4,Tuesday,Low Value
CUST001553,Sophie Campos,sophie.campos@webmail.com,18.0,feminino,Vila Velha,ES,2022-10-11,3952.0,10,1305.0,2.5,True,2022,10,4,Tuesday,Medium Value
CUST003457,Renan Rios,renan.rios@mail.com,32.0,masculino,Rio de Janeiro,RJ,2022-10-12,3790.0,4,927.0,5.0,True,2022,10,4,Wednesday,Low Value
CUST000781,Thiago Martins,thiago.martins@correio.net,63.0,masculino,Vitória da Conquista,BA,2022-10-13,3408.0,8,991.0,3.8,True,2022,10,4,Thursday,Low Value
CUST003103,Rafael Abreu,rafael.abreu@mail.com,24.0,masculino,Duque de Caxias,RJ,2022-10-13,2816.0,3,565.0,4.8,True,2022,10,4,Thursday,Low Value
CUST004250,Paulo Pires,paulo.pires@correio.net,53.0,masculino,unknown,SP,2022-10-13,3882.0,6,2088.0,4.1,True,2022,10,4,Thursday,High Value
CUST003353,Emilly Macedo,emilly.macedo@email.com,18.0,feminino,Niterói,RJ,2022-10-14,2696.0,9,644.0,3.8,True,2022,10,4,Friday,Low Value
CUST001629,Pedro Henrique Da Mota,pedro.henrique.da.mota@correio.net,48.0,masculino,Petrópolis,RJ,2022-10-14,2239.0,6,2015.0,2.6,True,2022,10,4,Friday,Medium Value
CUST003116,Dra. Aylla Alves,dra..aylla.alves@provedor.com.br,40.0,feminino,Pelotas,RS,2022-10-14,4640.0,4,743.0,3.9,True,2022,10,4,Friday,Low Value
CUST003538,Srta. Isadora Da Rosa,srta..isadora.da.rosa@provedor.com.br,18.0,feminino,Brasília,DF,2022-10-14,3703.0,7,2443.0,3.6,True,2022,10,4,Friday,High Value
CUST004708,Otávio Cassiano,otavio.cassiano@provedor.com.br,40.0,masculino,Porto Alegre,RS,2022-10-15,2853.0,6,1229.0,3.1,True,2022,10,4,Saturday,Low Value
CUST002055,Melina Souza,melina.souza@mail.com,33.0,feminino,Salvador,BA,2022-10-15,1896.0,4,1134.0,3.5,True,2022,10,4,Saturday,Low Value
CUST003798,Ravy Jesus,ravy.jesus@provedor.com.br,41.0,masculino,Pelotas,RS,2022-10-15,3050.0,9,1890.0,3.6,True,2022,10,4,Saturday,Medium Value
CUST002539,Marcos Vinicius Borges,marcos.vinicius.borges@provedor.com.br,27.0,masculino,Campinas,SP,2022-10-16,4426.0,7,1596.0,4.0,True,2022,10,4,Sunday,Medium Value
CUST001391,Maria Fernanda Da Luz,maria.fernanda.da.luz@mail.com,49.0,feminino,Santos,SP,2022-10-16,2505.0,7,845.0,3.1,True,2022,10,4,Sunday,Low Value
CUST000001,Brenda Alves,brenda.alves@webmail.com,46.0,outro,Belo Horizonte,MG,2022-10-16,3313.0,6,1679.0,3.6,True,2022,10,4,Sunday,Medium Value
CUST001141,Vicente Moreira,vicente.moreira@mail.com,59.0,masculino,São Paulo,SP,2022-10-17,8604.0,12,3724.0,4.7,True,2022,10,4,Monday,High Value
CUST004889,Pedro Miguel Barros,pedro.miguel.barros@webmail.com,46.0,masculino,Curitiba,PR,2022-10-17,3476.0,5,1567.0,3.3,True,2022,10,4,Monday,Medium Value
CUST002360,Sra. Esther Carvalho,sra..esther.carvalho@provedor.com.br,55.0,feminino,Rio de Janeiro,RJ,2022-10-17,3430.0,4,713.0,4.1,True,2022,10,4,Monday,Low Value
CUST002755,Sr. Benjamim Ramos,sr..benjamim.ramos@correio.net,34.0,masculino,Duque de Caxias,RJ,2022-10-18,3563.0,6,1477.0,3.2,True,2022,10,4,Tuesday,Medium Value
CUST003037,Ágatha Cavalcante,agatha.cavalcante@correio.net,34.0,feminino,Olinda,PE,2022-10-18,2035.0,5,1492.0,4.5,True,2022,10,4,Tuesday,Medium Value
CUST001485,Henry Gabriel Novaes,henry.gabriel.novaes@email.com,38.0,masculino,Ribeirão Preto,SP,2022-10-18,3277.0,11,2362.0,3.7,True,2022,10,4,Tuesday,High Value
CUST002271,Joaquim Melo,joaquim.melo@correio.net,31.0,masculino,Campinas,SP,2022-10-19,3851.0,8,2102.0,4.0,True,2022,10,4,Wednesday,High Value
CUST000138,Josué Rios,josue.rios@mail.com,18.0,masculino,Duque de Caxias,RJ,2022-10-20,2383.0,7,1973.0,4.2,True,2022,10,4,Thursday,Medium Value
CUST001855,Vitor Albuquerque,vitor.albuquerque@email.com,61.0,masculino,Brasília,DF,2022-10-20,7744.0,12,4602.0,2.8,True,2022,10,4,Thursday,High Value
CUST001285,Pedro Henrique Castro,pedro.henrique.castro@email.com,38.0,masculino,Manaus,AM,2022-10-20,2837.0,5,1460.0,5.0,True,2022,10,4,Thursday,Medium Value
CUST003553,Antonella Da Cunha,antonella.da.cunha@provedor.com.br,18.0,feminino,Maringá,PR,2022-10-21,1978.0,9,1920.0,3.4,True,2022,10,4,Friday,Medium Value
CUST003070,Miguel Sampaio,miguel.sampaio@email.com,18.0,masculino,Uberlândia,MG,2022-10-21,1667.0,6,800.0,3.3,True,2022,10,4,Friday,Low Value
CUST000903,Theodoro Sampaio,theodoro.sampaio@provedor.com.br,28.0,outro,Londrina,PR,2022-10-22,988.0,5,925.0,3.1,True,2022,10,4,Saturday,Low Value
CUST004236,Maria Flor Carvalho,maria.flor.carvalho@mail.com,23.0,feminino,Caxias do Sul,RS,2022-10-22,900.0,5,1104.0,4.8,True,2022,10,4,Saturday,Low Value
CUST001164,Leonardo Duarte,leonardo.duarte@email.com,51.0,masculino,Fortaleza,CE,2022-10-22,5747.0,5,1630.0,4.5,True,2022,10,4,Saturday,Medium Value
CUST001523,Théo Da Rosa,theo.da.rosa@mail.com,64.0,masculino,Caruaru,PE,2022-10-22,2892.0,10,2100.0,4.3,True,2022,10,4,Saturday,High Value
CUST001063,Sr. Davi Luiz Sá,sr..davi.luiz.sa@provedor.com.br,35.0,masculino,Londrina,PR,2022-10-22,3358.0,5,976.0,2.2,True,2022,10,4,Saturday,Low Value
CUST000948,Amanda Borges,amanda.borges@provedor.com.br,22.0,feminino,Campinas,SP,2022-10-22,2032.0,8,1434.0,4.0,True,2022,10,4,Saturday,Medium Value
CUST002252,Allana Casa Grande,allana.casa.grande@email.com,24.0,feminino,São Paulo,SP,2022-10-22,2454.0,3,854.0,4.0,True,2022,10,4,Saturday,Low Value
CUST001333,Benicio Souza,benicio.souza@mail.com,43.0,masculino,Uberlândia,MG,2022-10-23,3434.0,6,1445.0,5.0,True,2022,10,4,Sunday,Medium Value
CUST003534,Jade Sá,jade.sa@webmail.com,54.0,feminino,Ribeirão Preto,SP,2022-10-24,3656.0,10,3167.0,4.3,True,2022,10,4,Monday,High Value
CUST004068,Otávio Cavalcante,otavio.cavalcante@correio.net,30.0,masculino,Londrina,PR,2022-10-24,4044.0,6,1329.0,4.8,True,2022,10,4,Monday,Medium Value
CUST003161,Thales Câmara,thales.camara@webmail.com,49.0,masculino,Duque de Caxias,RJ,2022-10-24,2885.0,12,3835.0,4.5,True,2022,10,4,Monday,High Value
CUST000655,Dr. Luiz Felipe Santos,dr..luiz.felipe.santos@webmail.com,38.0,masculino,Cuiabá,MT,2022-10-24,1808.0,9,2748.0,2.4,True,2022,10,4,Monday,High Value
CUST001147,Ana Vitória Monteiro,ana.vitoria.monteiro@mail.com,35.0,feminino,Brasília,DF,2022-10-24,3450.0,8,2346.0,5.0,True,2022,10,4,Monday,High Value
CUST004158,Yuri Costa,yuri.costa@email.com,18.0,masculino,São Paulo,SP,2022-10-25,2643.0,4,1202.0,3.3,True,2022,10,4,Tuesday,Low Value
CUST003151,Stella Pastor,stella.pastor@mail.com,41.0,feminino,Porto Alegre,RS,2022-10-27,3448.0,7,2185.0,4.3,True,2022,10,4,Thursday,High Value
CUST002804,Maria Cecília Lopes,maria.cecilia.lopes@mail.com,45.0,feminino,Caruaru,PE,2022-10-27,5953.0,7,2061.0,3.6,True,2022,10,4,Thursday,High Value
CUST003825,Ana Clara Aragão,ana.clara.aragao@email.com,40.0,feminino,Cuiabá,MT,2022-10-27,4892.0,15,4421.0,4.6,True,2022,10,4,Thursday,High Value
CUST000759,Jade Souza,jade.souza@provedor.com.br,24.0,feminino,Pelotas,RS,2022-10-27,2699.0,12,3513.0,3.8,True,2022,10,4,Thursday,High Value
CUST003340,Marcelo Monteiro,marcelo.monteiro@correio.net,31.0,masculino,Uberlândia,MG,2022-10-28,3103.0,6,1755.0,3.5,True,2022,10,4,Friday,Medium Value
CUST004828,Dante Silva,dante.silva@correio.net,25.0,masculino,Santos,SP,2022-10-28,3926.0,2,616.0,4.2,True,2022,10,4,Friday,Low Value
CUST000175,Thomas Melo,thomas.melo@mail.com,43.0,outro,Brasília,DF,2022-10-28,4018.0,11,2971.0,4.0,True,2022,10,4,Friday,High Value
CUST004746,Raul Aparecida,raul.aparecida@mail.com,44.0,masculino,Ribeirão Preto,SP,2022-10-28,4085.0,4,970.0,4.0,True,2022,10,4,Friday,Low Value
CUST001203,Cauã Vieira,caua.vieira@mail.com,38.0,masculino,Niterói,RJ,2022-10-28,1792.0,9,2108.0,5.0,True,2022,10,4,Friday,High Value
CUST004530,Vicente Silveira,vicente.silveira@provedor.com.br,38.0,masculino,Goiânia,GO,2022-10-29,2405.0,6,1284.0,4.8,True,2022,10,4,Saturday,Low Value
CUST005053,Isabella Oliveira,isabella.oliveira@mail.com,45.0,feminino,Campinas,SP,2022-10-30,4964.0,6,3010.0,4.6,True,2022,10,4,Sunday,High Value
CUST004181,Sophia Sousa,sophia.sousa@webmail.com,27.0,feminino,Niterói,RJ,2022-10-30,1110.0,5,1492.0,4.6,True,2022,10,4,Sunday,Medium Value
CUST002902,Dr. Antônio Castro,dr..antonio.castro@provedor.com.br,50.0,masculino,Brasília,DF,2022-10-31,2712.0,7,2322.0,4.0,True,2022,10,4,Monday,High Value
CUST004627,Maria Luísa Cavalcanti,maria.luisa.cavalcanti@provedor.com.br,43.0,feminino,Londrina,PR,2022-10-31,2264.0,7,1060.0,5.0,True,2022,10,4,Monday,Low Value
CUST001107,Maria Isis Ferreira,maria.isis.ferreira@webmail.com,28.0,feminino,Duque de Caxias,RJ,2022-11-01,2634.0,7,2136.0,4.2,True,2022,11,4,Tuesday,High Value
CUST000370,Sra. Ana Aparecida,sra..ana.aparecida@provedor.com.br,29.0,feminino,Brasília,DF,2022-11-01,3430.0,10,1840.0,5.0,True,2022,11,4,Tuesday,Medium Value
CUST002714,João Lucas Ribeiro,joao.lucas.ribeiro@email.com,53.0,outro,Niterói,RJ,2022-11-01,3888.0,6,1333.0,4.3,True,2022,11,4,Tuesday,Medium Value
CUST001822,Nathan Barbosa,nathan.barbosa@webmail.com,20.0,masculino,Belém,PA,2022-11-01,2907.0,10,3125.0,4.0,True,2022,11,4,Tuesday,High Value
CUST003566,Marcos Vinicius Câmara,marcos.vinicius.camara@email.com,28.0,masculino,Curitiba,PR,2022-11-02,900.0,4,670.0,4.0,True,2022,11,4,Wednesday,Low Value
CUST002101,Sr. Enrico Casa Grande,sr..enrico.casa.grande@email.com,29.0,masculino,Várzea Grande,MT,2022-11-02,4425.0,4,1479.0,3.0,True,2022,11,4,Wednesday,Medium Value
CUST001717,Luiz Otávio Pimenta,luiz.otavio.pimenta@email.com,38.0,masculino,São Paulo,SP,2022-11-03,5950.0,5,1297.0,5.0,True,2022,11,4,Thursday,Low Value
CUST004128,Erick Da Luz,erick.da.luz@webmail.com,53.0,masculino,Santos,SP,2022-11-03,2051.0,3,818.0,3.3,True,2022,11,4,Thursday,Low Value
CUST003117,Pedro Alves,pedro.alves@webmail.com,25.0,masculino,Petrópolis,RJ,2022-11-04,5081.0,9,2532.0,4.7,True,2022,11,4,Friday,High Value
CUST002013,Gustavo Henrique Sousa,gustavo.henrique.sousa@provedor.com.br,36.0,masculino,Pelotas,RS,2022-11-04,3605.0,7,2047.0,3.5,True,2022,11,4,Friday,High Value
CUST003552,Elisa Guerra,elisa.guerra@email.com,32.0,feminino,Feira de Santana,BA,2022-11-05,3726.0,3,825.0,3.6,True,2022,11,4,Saturday,Low Value
CUST001984,Henry Cassiano,henry.cassiano@correio.net,48.0,masculino,Recife,PE,2022-11-05,2640.0,2,553.0,3.1,True,2022,11,4,Saturday,Low Value
CUST001654,Julia Freitas,julia.freitas@email.com,45.0,feminino,Porto Alegre,RS,2022-11-05,3898.0,7,1766.0,4.5,True,2022,11,4,Saturday,Medium Value
CUST003279,Fernando Sampaio,fernando.sampaio@email.com,23.0,masculino,Niterói,RJ,2022-11-06,2132.0,10,3548.0,5.0,True,2022,11,4,Sunday,High Value
CUST005048,Dr. Davi Luiz Martins,dr..davi.luiz.martins@mail.com,62.0,masculino,Parintins,AM,2022-11-06,3931.0,10,2727.0,4.6,True,2022,11,4,Sunday,High Value
CUST004656,Bruna Moreira,bruna.moreira@email.com,26.0,feminino,Santos,SP,2022-11-07,2012.0,7,1199.0,4.5,True,2022,11,4,Monday,Low Value
CUST000654,Pedro Miguel Borges,pedro.miguel.borges@provedor.com.br,39.0,masculino,Serra,ES,2022-11-07,5188.0,8,1904.0,3.6,True,2022,11,4,Monday,Medium Value
CUST002290,Sr. Pietro Freitas,sr..pietro.freitas@provedor.com.br,18.0,masculino,Brasília,DF,2022-11-07,2089.0,7,1530.0,4.3,True,2022,11,4,Monday,Medium Value
CUST002513,Dr. Juan Melo,dr..juan.melo@correio.net,27.0,masculino,Campinas,SP,2022-11-07,1965.0,3,844.0,4.2,True,2022,11,4,Monday,Low Value
CUST003338,Mariane Sá,mariane.sa@email.com,50.0,feminino,unknown,SC,2022-11-08,2526.0,5,1313.0,2.8,True,2022,11,4,Tuesday,Medium Value
CUST004473,Davi Lucas Vasconcelos,davi.lucas.vasconcelos@email.com,48.0,masculino,Goiânia,GO,2022-11-10,3751.0,7,716.0,3.1,True,2022,11,4,Thursday,Low Value
CUST003323,Anthony Gabriel Gomes,anthony.gabriel.gomes@email.com,33.0,masculino,Ribeirão Preto,SP,2022-11-10,4228.0,8,1981.0,4.1,True,2022,11,4,Thursday,Medium Value
CUST001901,Eduardo Freitas,eduardo.freitas@mail.com,53.0,masculino,unknown,PE,2022-11-10,4809.0,8,1807.0,3.8,True,2022,11,4,Thursday,Medium Value
CUST000840,Ana Lívia Brito,ana.livia.brito@email.com,32.0,feminino,Contagem,MG,2022-11-10,4605.0,6,2159.0,2.1,True,2022,11,4,Thursday,High Value
CUST000316,Maya Porto,maya.porto@provedor.com.br,23.0,feminino,Porto Alegre,RS,2022-11-10,3476.0,12,3169.0,2.3,True,2022,11,4,Thursday,High Value
CUST003466,Manuela Sousa,manuela.sousa@webmail.com,42.0,feminino,Niterói,RJ,2022-11-10,3856.0,11,2544.0,4.0,True,2022,11,4,Thursday,High Value
CUST002742,Yasmin Da Costa,yasmin.da.costa@correio.net,38.0,feminino,Brasília,DF,2022-11-10,3645.0,9,1938.0,4.6,True,2022,11,4,Thursday,Medium Value
CUST004494,Sr. João Vitor Castro,sr..joao.vitor.castro@webmail.com,34.0,masculino,Santos,SP,2022-11-10,3526.0,11,3187.0,4.5,True,2022,11,4,Thursday,High Value
CUST002168,Gabriela Borges,gabriela.borges@email.com,28.0,feminino,Belém,PA,2022-11-11,2165.0,6,843.0,3.3,True,2022,11,4,Friday,Low Value
CUST001904,Lucca Teixeira,lucca.teixeira@mail.com,52.0,masculino,Duque de Caxias,RJ,2022-11-11,4538.0,11,3115.0,3.8,True,2022,11,4,Friday,High Value
CUST003865,Anthony Cassiano,anthony.cassiano@email.com,75.0,masculino,Brasília,DF,2022-11-11,4872.0,6,2308.0,4.4,True,2022,11,4,Friday,High Value
CUST002095,Rael Porto,rael.porto@webmail.com,28.0,outro,Uberlândia,MG,2022-11-11,7104.0,12,3627.0,4.3,True,2022,11,4,Friday,High Value
CUST004665,Elisa Martins,elisa.martins@webmail.com,18.0,feminino,Ribeirão Preto,SP,2022-11-12,2664.0,3,419.0,4.1,True,2022,11,4,Saturday,Low Value
CUST000284,Liz Barros,liz.barros@correio.net,37.0,feminino,Uberlândia,MG,2022-11-12,3344.0,9,1913.0,3.4,True,2022,11,4,Saturday,Medium Value
